Color,Crash,Day,Hour,Minute,Second
0,1.81,20,17,36,48
1,9.33,20,17,36,28
1,7.37,20,17,35,38
0,1.15,20,17,34,53
1,2.74,20,17,34,43
0,1.02,20,17,34,18
1,3.94,20,17,34,8
0,1.51,20,17,33,33
1,15.6,20,17,33,18
0,1.03,20,17,32,18
1,2.72,20,17,32,8
0,1.0,20,17,31,43
1,5.02,20,17,31,33
1,6.85,20,17,30,58
0,1.28,20,17,30,13
1,8.87,20,17,29,58
0,1.0,20,17,29,13
1,2.68,20,17,29,3
0,1.07,20,17,28,38
0,1.47,20,17,28,28
1,5.04,20,17,28,8
0,1.22,20,17,27,33
0,1.32,20,17,27,18
1,3.1,20,17,27,3
1,4.55,20,17,26,38
0,1.25,20,17,26,3
0,1.06,20,17,25,48
0,1.07,20,17,25,38
0,1.0,20,17,25,23
0,1.13,20,17,25,13
1,2.0,20,17,25,3
1,4.06,20,17,24,43
1,3.08,20,17,24,8
0,1.01,20,17,23,38
1,11.0,20,17,23,28
1,2.65,20,17,22,38
0,1.24,20,17,22,13
0,1.0,20,17,21,58
0,1.01,20,17,21,48
0,1.39,20,17,21,38
1,2.44,20,17,21,23
1,2.88,20,17,20,57
0,1.41,20,17,20,32
0,1.21,20,17,20,12
0,1.32,20,17,20,2
1,5.91,20,17,19,47
0,1.84,20,17,19,7
0,1.38,20,17,18,47
0,1.79,20,17,18,32
0,1.0,20,17,18,12
1,9.66,20,17,18,2
0,1.59,20,17,17,12
0,1.0,20,17,16,57
0,1.26,20,17,16,47
1,256.0,20,17,16,32
0,1.28,20,17,14,52
0,1.3,20,17,14,37
1,3.59,20,17,14,22
0,1.0,20,17,13,52
1,2.28,20,17,13,42
1,2.54,20,17,13,17
0,1.29,20,17,12,47
1,3.72,20,17,12,32
1,2.78,20,17,12,2
1,2.2,20,17,11,32
0,1.79,20,17,11,12
1,4.87,20,17,10,52
0,1.67,20,17,10,12
0,1.42,20,17,9,57
1,2.85,20,17,9,37
0,1.16,20,17,9,12
1,2.57,20,17,9,2
0,1.0,20,17,8,32
1,2.32,20,17,8,22
0,1.1,20,17,8,2
0,1.21,20,17,7,47
1,2.44,20,17,7,37
0,1.34,20,17,7,12
1,2.92,20,17,6,57
0,1.88,20,17,6,27
1,5.5,20,17,6,7
1,2.34,20,17,5,27
1,2.31,20,17,5,2
1,3.16,20,17,4,42
1,6.17,20,17,4,12
0,1.0,20,17,3,32
0,1.18,20,17,3,22
0,1.65,20,17,3,7
1,6.32,20,17,2,52
0,1.03,20,17,2,7
1,4.14,20,17,1,57
0,1.0,20,17,1,27
0,1.63,20,17,1,16
1,32.1,20,17,0,56
1,1839.0,20,16,59,46
1,2.21,20,16,57,31
0,1.0,20,16,57,6
1,3.0,20,16,56,56
0,1.07,20,16,56,26
1,4.0,20,16,56,16
0,1.18,20,16,55,46
1,2.62,20,16,55,31
0,1.05,20,16,55,6
0,1.15,20,16,54,56
1,80.2,20,16,54,41
0,1.1,20,16,53,16
0,1.12,20,16,53,6
0,1.71,20,16,52,56
0,1.02,20,16,52,36
0,1.36,20,16,52,26
0,1.05,20,16,52,11
1,3.47,20,16,52,1
0,1.28,20,16,51,31
1,2.01,20,16,51,16
1,3.99,20,16,50,51
1,2.06,20,16,50,21
0,1.0,20,16,49,56
1,2.18,20,16,49,46
0,1.93,20,16,49,26
0,1.47,20,16,49,6
0,1.91,20,16,48,46
0,1.19,20,16,48,26
1,7.66,20,16,48,16
0,1.0,20,16,47,31
0,1.11,20,16,47,21
0,1.0,20,16,47,6
1,3.28,20,16,46,56
0,1.15,20,16,46,26
1,8.32,20,16,46,16
1,5.93,20,16,45,31
1,7.35,20,16,44,51
1,7.29,20,16,44,6
0,1.52,20,16,43,26
0,1.43,20,16,43,6
0,1.1,20,16,42,51
0,1.87,20,16,42,41
0,1.55,20,16,42,21
0,1.13,20,16,42,1
1,3.29,20,16,41,51
0,1.27,20,16,41,21
1,2.48,20,16,41,5
1,5.31,20,16,40,41
0,1.19,20,16,40,0
0,1.55,20,16,39,50
0,1.22,20,16,39,30
1,2.03,20,16,39,20
1,31.1,20,16,38,55
1,4.62,20,16,37,50
0,1.0,20,16,37,15
0,1.28,20,16,37,5
1,13.4,20,16,36,50
1,3.07,20,16,35,55
0,1.22,20,16,35,25
1,2.55,20,16,35,15
0,1.02,20,16,34,50
0,1.88,20,16,34,40
1,2.02,20,16,34,15
0,1.68,20,16,33,55
1,2.1,20,16,33,35
0,1.0,20,16,33,15
1,3.41,20,16,33,5
0,1.0,20,16,32,35
1,2.74,20,16,32,25
1,9.97,20,16,31,55
0,1.27,20,16,31,10
1,2.52,20,16,30,55
0,1.07,20,16,30,30
0,1.88,20,16,30,20
1,2.05,20,16,30,0
0,1.14,20,16,29,35
1,8.26,20,16,29,25
1,158.0,20,16,28,30
1,23.5,20,16,26,55
1,4.01,20,16,25,55
0,1.6,20,16,25,20
1,3.84,20,16,25,5
0,1.81,20,16,24,30
1,2.43,20,16,24,10
0,1.0,20,16,23,45
0,1.19,20,16,23,35
0,1.18,20,16,23,25
0,1.18,20,16,23,10
0,1.0,20,16,23,0
0,1.01,20,16,22,50
0,1.06,20,16,22,40
0,1.02,20,16,22,24
0,1.6,20,16,22,14
1,33.7,20,16,21,55
0,1.56,20,16,20,49
1,3.31,20,16,20,29
0,1.37,20,16,19,59
1,5.7,20,16,19,44
0,1.2,20,16,19,4
0,1.5,20,16,18,54
1,92.5,20,16,18,34
1,4.2,20,16,17,9
0,1.23,20,16,16,34
0,1.2,20,16,16,24
0,1.05,20,16,16,9
1,2.22,20,16,15,59
0,1.3,20,16,15,34
1,5.86,20,16,15,19
0,1.85,20,16,14,39
1,2.33,20,16,14,19
1,2.71,20,16,13,59
1,2.29,20,16,13,29
0,1.66,20,16,13,4
1,5.12,20,16,12,49
1,2.4,20,16,12,9
0,1.95,20,16,11,44
1,2.66,20,16,11,24
1,2.59,20,16,10,59
1,3.09,20,16,10,34
1,4.21,20,16,10,4
1,32.4,20,16,9,29
1,26.7,20,16,8,24
0,1.38,20,16,7,19
1,2.15,20,16,7,4
0,1.19,20,16,6,39
0,1.89,20,16,6,24
0,1.02,20,16,6,4
0,1.0,20,16,5,54
0,1.09,20,16,5,44
0,1.09,20,16,5,34
1,2.95,20,16,5,24
0,1.35,20,16,4,54
1,2.06,20,16,4,39
0,1.68,20,16,4,19
0,1.36,20,16,3,59
0,1.98,20,16,3,44
0,1.38,20,16,3,24
0,1.06,20,16,3,9
1,2.28,20,16,2,53
0,1.0,20,16,2,33
0,1.59,20,16,2,24
0,1.38,20,16,2,3
1,3.13,20,16,1,49
1,34.3,20,16,1,18
0,1.66,20,16,0,8
1,8.75,20,15,59,53
0,1.13,20,15,59,3
1,2.74,20,15,58,53
0,1.0,20,15,58,28
0,1.12,20,15,58,18
0,1.62,20,15,58,3
1,13.7,20,15,57,48
1,9.01,20,15,56,53
1,9.17,20,15,56,8
1,2.42,20,15,55,18
0,1.67,20,15,54,53
0,1.23,20,15,54,38
1,44.6,20,15,54,23
0,1.28,20,15,53,8
0,1.52,20,15,52,53
0,1.08,20,15,52,38
0,1.35,20,15,52,28
1,5.27,20,15,52,13
0,1.35,20,15,51,33
0,1.24,20,15,51,18
0,1.38,20,15,51,3
1,2.56,20,15,50,48
0,1.0,20,15,50,23
1,3.24,20,15,50,13
0,1.08,20,15,49,43
1,2.42,20,15,49,33
0,1.62,20,15,49,8
0,1.34,20,15,48,48
0,1.28,20,15,48,33
1,44.4,20,15,48,18
0,1.63,20,15,47,3
0,1.73,20,15,46,48
1,29.2,20,15,46,28
1,2.73,20,15,45,18
1,2.17,20,15,44,53
0,1.69,20,15,44,28
0,1.75,20,15,44,12
1,2.99,20,15,43,52
0,1.3,20,15,43,22
1,2.83,20,15,43,7
0,1.54,20,15,42,42
1,5.97,20,15,42,28
1,3.36,20,15,41,42
1,18.6,20,15,41,12
1,12.3,20,15,40,17
1,9.8,20,15,39,22
1,6.93,20,15,38,37
1,23.6,20,15,37,52
0,1.9,20,15,36,52
1,4.02,20,15,36,27
0,1.72,20,15,35,57
0,1.94,20,15,35,37
0,1.62,20,15,35,17
1,4.55,20,15,34,57
1,16.6,20,15,34,22
0,1.01,20,15,33,27
0,1.78,20,15,33,17
1,41.3,20,15,32,57
1,2.2,20,15,31,42
1,4.11,20,15,31,22
0,1.23,20,15,30,52
0,1.04,20,15,30,32
0,1.44,20,15,30,22
1,54.3,20,15,29,57
1,6.54,20,15,28,42
0,1.4,20,15,28,2
0,1.04,20,15,27,47
0,1.35,20,15,27,37
1,2.51,20,15,27,22
1,5.67,20,15,26,57
1,6.81,20,15,26,17
1,2.11,20,15,25,32
0,1.0,20,15,25,7
1,3.35,20,15,24,57
1,2.62,20,15,24,26
1,4.56,20,15,24,1
1,3.41,20,15,23,26
1,5.71,20,15,22,51
0,1.43,20,15,22,16
1,24.1,20,15,22,1
1,10.5,20,15,21,1
1,2.22,20,15,20,6
1,4.2,20,15,19,41
1,2.48,20,15,19,6
0,1.26,20,15,18,41
0,1.02,20,15,18,31
1,4.62,20,15,18,16
0,1.83,20,15,17,41
0,1.0,20,15,17,21
1,2.0,20,15,17,11
1,3.56,20,15,16,51
0,1.02,20,15,16,21
0,1.36,20,15,16,11
1,4.4,20,15,15,56
1,2.3,20,15,15,17
1,5.52,20,15,14,56
1,2.25,20,15,14,16
1,2.1,20,15,13,51
0,1.0,20,15,13,31
0,1.14,20,15,13,21
0,1.33,20,15,13,6
1,3.26,20,15,12,51
1,3.52,20,15,12,26
0,1.02,20,15,11,51
1,2.01,20,15,11,41
0,1.05,20,15,11,21
1,14.1,20,15,11,11
0,1.0,20,15,10,16
0,1.25,20,15,10,6
1,4.13,20,15,9,51
1,72.6,20,15,9,16
0,1.03,20,15,7,56
0,1.65,20,15,7,46
1,2.72,20,15,7,26
0,1.0,20,15,7,1
0,1.08,20,15,6,51
0,1.04,20,15,6,41
1,7.65,20,15,6,31
1,5.46,20,15,5,45
1,6.66,20,15,5,6
1,3.38,20,15,4,26
0,1.66,20,15,3,55
0,1.0,20,15,3,35
0,1.54,20,15,3,25
0,1.13,20,15,3,10
0,1.45,20,15,2,55
1,6.54,20,15,2,40
0,1.14,20,15,2,0
1,33.7,20,15,1,45
0,1.26,20,15,0,40
1,2.89,20,15,0,25
1,2.24,20,14,59,55
0,1.75,20,14,59,35
1,2.81,20,14,59,15
0,1.01,20,14,58,45
1,8.13,20,14,58,35
0,1.95,20,14,57,50
0,1.95,20,14,57,30
1,36.8,20,14,57,5
0,1.32,20,14,55,55
1,21.1,20,14,55,40
1,5.21,20,14,54,40
1,11.7,20,14,54,0
1,2.24,20,14,53,10
0,1.41,20,14,52,45
0,1.03,20,14,52,30
0,1.04,20,14,52,20
1,2.24,20,14,52,10
0,1.71,20,14,51,45
0,1.54,20,14,51,25
1,2.48,20,14,51,10
0,1.31,20,14,50,45
0,1.56,20,14,50,30
0,1.46,20,14,50,15
1,3.92,20,14,49,55
0,1.48,20,14,49,25
0,1.12,20,14,49,5
1,8.01,20,14,48,55
1,3.38,20,14,48,10
1,18.8,20,14,47,40
0,1.0,20,14,46,40
1,3.03,20,14,46,29
1,2.19,20,14,46,4
1,2.99,20,14,45,39
0,1.39,20,14,45,9
0,1.11,20,14,44,54
0,1.83,20,14,44,44
0,1.19,20,14,44,24
0,1.11,20,14,44,9
1,4.47,20,14,43,59
0,1.0,20,14,43,24
1,7.76,20,14,43,14
1,5.27,20,14,42,29
1,2.59,20,14,41,54
0,1.15,20,14,41,24
0,1.4,20,14,41,14
0,1.27,20,14,40,59
0,1.01,20,14,40,44
1,3.35,20,14,40,34
0,1.06,20,14,40,4
0,1.44,20,14,39,54
1,2.54,20,14,39,34
1,3.23,20,14,39,9
1,2.21,20,14,38,39
1,46.0,20,14,38,19
1,13.9,20,14,37,4
0,1.0,20,14,36,9
1,2.76,20,14,35,59
0,1.07,20,14,35,34
0,1.07,20,14,35,24
1,157.0,20,14,35,9
0,1.89,20,14,33,34
0,1.09,20,14,33,14
0,1.46,20,14,32,59
1,3.13,20,14,32,39
0,1.0,20,14,32,14
1,26.6,20,14,31,54
0,1.45,20,14,30,49
0,1.63,20,14,30,34
1,3.13,20,14,30,14
0,1.0,20,14,29,49
0,1.0,20,14,29,39
1,5.38,20,14,29,29
1,2.24,20,14,28,49
0,1.21,20,14,28,24
0,1.14,20,14,28,14
0,1.97,20,14,27,58
1,10.8,20,14,27,38
0,1.47,20,14,26,48
0,1.6,20,14,26,33
0,1.53,20,14,26,13
0,1.1,20,14,25,58
0,1.05,20,14,25,44
1,2.47,20,14,25,33
0,1.3,20,14,25,8
0,1.97,20,14,24,53
1,2.17,20,14,24,33
1,5.31,20,14,24,8
1,9.78,20,14,23,33
1,2.26,20,14,22,43
1,8.96,20,14,22,23
1,3.01,20,14,21,33
0,1.32,20,14,21,8
1,7.01,20,14,20,53
1,10.3,20,14,20,8
1,2.18,20,14,19,18
0,1.17,20,14,18,58
1,5.73,20,14,18,43
0,1.5,20,14,18,3
0,1.37,20,14,17,48
0,1.37,20,14,17,33
0,1.11,20,14,17,18
1,3.57,20,14,17,8
0,1.38,20,14,16,33
1,3.96,20,14,16,18
1,2.63,20,14,15,48
1,10.6,20,14,15,18
0,1.37,20,14,14,33
1,3.44,20,14,14,18
1,2.33,20,14,13,43
1,2.42,20,14,13,23
0,1.31,20,14,12,58
1,4.16,20,14,12,43
1,2.41,20,14,12,8
1,2.12,20,14,11,43
0,1.33,20,14,11,18
0,1.0,20,14,11,8
1,5.41,20,14,10,58
1,14.9,20,14,10,18
0,1.36,20,14,9,22
1,2.08,20,14,9,7
0,1.38,20,14,8,42
1,8.11,20,14,8,27
1,3.62,20,14,7,42
0,1.84,20,14,7,12
0,1.35,20,14,6,52
1,5.35,20,14,6,37
0,1.47,20,14,5,57
1,5.65,20,14,5,42
0,1.36,20,14,5,2
0,1.16,20,14,4,47
1,5.03,20,14,4,37
1,30.9,20,14,4,2
1,6.02,20,14,2,52
1,4.67,20,14,2,12
0,1.82,20,14,1,37
1,2.02,20,14,1,17
1,10.7,20,14,0,57
1,9.89,20,14,0,7
0,1.53,20,13,59,17
1,3.38,20,13,58,57
1,2.47,20,13,58,27
0,1.63,20,13,58,2
1,2.11,20,13,57,42
0,1.81,20,13,57,22
1,2.12,20,13,57,2
1,2.84,20,13,56,37
0,1.55,20,13,56,12
1,2.62,20,13,55,52
0,1.95,20,13,55,27
1,16.6,20,13,55,7
0,1.05,20,13,54,7
0,1.06,20,13,53,57
1,93.9,20,13,53,47
1,424.0,20,13,52,16
0,1.63,20,13,50,26
1,7.32,20,13,50,6
0,1.09,20,13,49,26
0,1.84,20,13,49,11
1,9.91,20,13,48,51
0,1.94,20,13,48,6
1,5.66,20,13,47,46
0,1.2,20,13,47,6
0,1.0,20,13,46,51
0,1.41,20,13,46,41
0,1.33,20,13,46,26
0,1.01,20,13,46,11
0,1.01,20,13,46,1
0,1.08,20,13,45,51
0,1.72,20,13,45,41
0,1.0,20,13,45,21
1,2.96,20,13,45,11
1,12.2,20,13,44,41
1,23.1,20,13,43,51
0,1.1,20,13,42,46
1,4.61,20,13,42,36
1,20.3,20,13,41,51
0,1.14,20,13,40,51
1,3.19,20,13,40,41
1,4.95,20,13,40,11
0,1.0,20,13,39,31
0,1.53,20,13,39,21
1,3.79,20,13,39,6
0,1.73,20,13,38,36
0,1.34,20,13,38,16
1,2.19,20,13,38,1
1,2.12,20,13,37,36
0,1.0,20,13,37,16
0,1.21,20,13,37,6
1,2.6,20,13,36,51
0,1.25,20,13,36,26
0,1.05,20,13,36,11
0,1.85,20,13,36,1
1,32.5,20,13,35,46
0,1.0,20,13,34,31
0,1.26,20,13,34,20
1,5.41,20,13,34,10
1,2.61,20,13,33,30
0,1.88,20,13,33,5
0,1.0,20,13,32,45
0,1.16,20,13,32,35
1,2.4,20,13,32,20
1,2.04,20,13,31,55
1,6.08,20,13,31,35
1,3.26,20,13,30,55
0,1.0,20,13,30,30
0,1.9,20,13,30,15
0,1.02,20,13,29,55
1,34.5,20,13,29,45
1,3.77,20,13,28,35
1,4.72,20,13,28,0
1,9.52,20,13,27,25
0,1.44,20,13,26,40
1,5.22,20,13,26,20
1,2.36,20,13,25,45
0,1.0,20,13,25,20
0,1.56,20,13,25,10
1,15.2,20,13,24,55
1,3.87,20,13,24,0
1,3.23,20,13,23,30
0,1.96,20,13,22,55
1,2.45,20,13,22,35
1,7.78,20,13,22,10
1,2.34,20,13,21,25
0,1.2,20,13,21,0
0,1.32,20,13,20,50
0,1.02,20,13,20,35
1,11.3,20,13,20,25
1,7.1,20,13,19,35
0,1.02,20,13,18,50
1,2.73,20,13,18,40
1,31.7,20,13,18,15
0,1.0,20,13,17,5
1,3.01,20,13,16,55
1,57.0,20,13,16,25
1,6.87,20,13,15,9
1,28.6,20,13,14,25
1,2.42,20,13,13,19
1,2.81,20,13,12,54
1,22.9,20,13,12,29
1,8.75,20,13,11,24
0,1.06,20,13,10,39
1,2.77,20,13,10,29
0,1.8,20,13,10,4
1,7.46,20,13,9,44
0,1.81,20,13,8,59
0,1.0,20,13,8,39
0,1.71,20,13,8,29
1,2.37,20,13,8,9
0,1.66,20,13,7,44
0,1.02,20,13,7,29
1,332.0,20,13,7,19
1,2.17,20,13,5,29
0,1.16,20,13,5,9
0,1.97,20,13,4,54
0,1.33,20,13,4,34
0,1.11,20,13,4,19
1,2.28,20,13,4,9
1,2.19,20,13,3,44
0,1.06,20,13,3,19
1,4.14,20,13,3,9
1,6.17,20,13,2,34
0,1.17,20,13,1,54
0,1.89,20,13,1,44
1,13.9,20,13,1,24
0,1.39,20,13,0,29
1,10.6,20,13,0,14
0,1.51,20,12,59,24
0,1.31,20,12,59,4
0,1.26,20,12,58,49
1,3.08,20,12,58,39
0,1.96,20,12,58,9
0,1.51,20,12,57,49
0,1.18,20,12,57,29
0,1.11,20,12,57,19
1,2.27,20,12,57,3
0,1.34,20,12,56,39
1,5.26,20,12,56,26
1,3.45,20,12,55,49
1,2.34,20,12,55,26
1,12.7,20,12,55,0
0,1.0,20,12,54,3
1,11.2,20,12,53,18
1,3.4,20,12,52,33
1,5.03,20,12,51,58
0,1.02,20,12,51,18
0,1.16,20,12,51,8
1,2.67,20,12,50,58
0,1.0,20,12,50,29
0,1.21,20,12,50,18
0,1.35,20,12,50,8
1,9.51,20,12,49,53
1,2.68,20,12,49,3
0,1.0,20,12,48,38
0,1.36,20,12,48,28
1,2.49,20,12,48,13
0,1.0,20,12,47,48
1,2.01,20,12,47,38
0,1.64,20,12,47,18
1,130.0,20,12,46,58
0,1.88,20,12,45,28
0,1.64,20,12,45,3
1,167.0,20,12,44,48
1,18.2,20,12,43,13
1,3.01,20,12,42,13
1,2.0,20,12,41,43
0,1.97,20,12,41,23
0,1.0,20,12,41,3
0,1.53,20,12,40,53
0,1.23,20,12,40,33
1,2.55,20,12,40,18
0,1.0,20,12,39,53
0,1.66,20,12,39,43
1,148.0,20,12,39,28
1,7.83,20,12,37,53
1,166.0,20,12,37,8
0,1.81,20,12,35,32
1,23.9,20,12,35,12
1,2.15,20,12,34,7
1,2.48,20,12,33,47
0,1.05,20,12,33,22
0,1.06,20,12,33,12
0,1.29,20,12,33,2
0,1.17,20,12,32,47
1,6.25,20,12,32,32
1,2.74,20,12,31,52
1,17.5,20,12,31,27
0,1.0,20,12,30,27
0,1.6,20,12,30,17
1,5.77,20,12,30,2
0,1.06,20,12,29,22
0,1.7,20,12,29,12
0,1.49,20,12,28,52
1,8.95,20,12,28,32
0,1.85,20,12,27,47
1,6.2,20,12,27,27
0,1.14,20,12,26,47
1,2.72,20,12,26,37
0,1.31,20,12,26,7
1,2.45,20,12,25,52
0,1.12,20,12,25,27
0,1.99,20,12,25,22
0,1.0,20,12,24,57
1,4.48,20,12,24,47
0,1.0,20,12,24,12
1,2.29,20,12,24,2
1,3.78,20,12,23,37
0,1.0,20,12,23,2
0,1.0,20,12,22,52
0,1.21,20,12,22,42
1,6.05,20,12,22,32
1,5.19,20,12,21,52
1,5.07,20,12,21,12
1,4.8,20,12,20,37
0,1.03,20,12,20,2
1,4.28,20,12,19,52
1,3.27,20,12,19,17
0,1.09,20,12,18,52
1,7.36,20,12,18,37
0,1.49,20,12,17,51
0,1.1,20,12,17,36
0,1.84,20,12,17,21
1,2.39,20,12,17,1
1,5.36,20,12,16,36
1,34.4,20,12,16,1
1,5.54,20,12,14,51
0,1.08,20,12,14,11
0,1.2,20,12,14,1
1,2.43,20,12,13,46
0,1.52,20,12,13,21
1,2.52,20,12,13,6
0,1.71,20,12,12,41
1,14.7,20,12,12,21
1,128.0,20,12,11,26
1,2.65,20,12,10,1
0,1.48,20,12,9,31
1,6.27,20,12,9,11
1,3.32,20,12,8,31
0,1.3,20,12,8,1
0,1.13,20,12,7,46
0,1.04,20,12,7,36
0,1.0,20,12,7,26
0,1.32,20,12,7,16
0,1.05,20,12,7,1
1,38.6,20,12,6,51
0,1.88,20,12,5,41
0,1.0,20,12,5,21
1,4.62,20,12,5,11
1,2.81,20,12,4,31
0,1.03,20,12,4,6
0,1.55,20,12,3,56
1,3.47,20,12,3,36
0,1.0,20,12,3,6
0,1.0,20,12,2,56
1,2.07,20,12,2,46
0,1.62,20,12,2,26
0,1.95,20,12,2,6
0,1.0,20,12,1,46
0,1.0,20,12,1,36
1,3.58,20,12,1,26
0,1.74,20,12,0,56
0,1.83,20,12,0,36
0,1.26,20,12,0,16
0,1.62,20,12,0,1
1,13.1,20,11,59,41
1,4.15,20,11,58,51
1,92.4,20,11,58,6
1,2.42,20,11,56,40
1,3.55,20,11,56,15
0,1.19,20,11,55,45
1,2.27,20,11,55,30
0,1.07,20,11,55,10
1,2.54,20,11,54,55
1,19.6,20,11,54,32
0,1.66,20,11,53,30
0,1.34,20,11,53,15
0,1.35,20,11,53,0
1,2.37,20,11,52,45
1,4.78,20,11,52,15
0,1.04,20,11,51,40
1,2.54,20,11,51,30
0,1.78,20,11,51,10
0,1.85,20,11,50,45
0,1.95,20,11,50,31
0,1.4,20,11,50,5
0,1.04,20,11,49,45
1,2.29,20,11,49,35
1,2.57,20,11,49,15
1,3.48,20,11,48,45
0,1.57,20,11,48,15
1,2.24,20,11,48,0
0,1.03,20,11,47,35
0,1.0,20,11,47,25
1,2.27,20,11,47,15
0,1.0,20,11,46,50
1,3.31,20,11,46,40
0,1.32,20,11,46,10
1,9.87,20,11,45,55
1,7.36,20,11,45,10
1,4.61,20,11,44,25
1,2.0,20,11,43,50
1,28.2,20,11,43,25
0,1.67,20,11,42,20
0,1.15,20,11,42,0
1,2.23,20,11,41,48
0,1.13,20,11,39,59
1,6.97,20,11,39,49
1,2.39,20,11,39,4
0,1.4,20,11,38,44
1,2.33,20,11,38,24
0,1.4,20,11,38,4
1,24.4,20,11,37,44
1,15.4,20,11,36,39
0,1.82,20,11,35,44
1,13.2,20,11,35,24
0,1.51,20,11,34,34
0,1.2,20,11,34,14
1,38.0,20,11,34,4
0,1.95,20,11,32,54
0,1.02,20,11,32,29
0,1.0,20,11,32,19
1,5.12,20,11,32,9
1,40.8,20,11,31,29
1,14.6,20,11,30,19
0,1.75,20,11,29,24
1,11.2,20,11,29,4
1,6.65,20,11,28,14
1,8.72,20,11,27,34
1,21.1,20,11,26,49
0,1.3,20,11,25,49
1,7.5,20,11,25,34
1,2.42,20,11,24,49
0,1.73,20,11,24,24
1,2.93,20,11,24,4
1,2.16,20,11,23,39
0,1.02,20,11,23,14
0,1.0,20,11,23,4
1,15.0,20,11,22,54
0,1.13,20,11,21,59
1,4.2,20,11,21,44
0,1.0,20,11,21,14
0,1.19,20,11,21,4
0,1.0,20,11,20,49
0,1.21,20,11,20,39
1,7.59,20,11,20,23
1,3.05,20,11,19,44
1,4.77,20,11,19,13
1,4.35,20,11,18,39
1,9.94,20,11,18,3
0,1.1,20,11,17,13
0,1.03,20,11,17,3
0,1.91,20,11,16,48
0,1.35,20,11,16,28
0,1.0,20,11,16,13
0,1.85,20,11,16,3
0,1.0,20,11,15,43
0,1.0,20,11,15,33
0,1.43,20,11,15,23
1,7.94,20,11,15,8
0,1.0,20,11,14,23
1,2.48,20,11,14,13
0,1.3,20,11,13,48
0,1.24,20,11,13,33
0,1.2,20,11,13,18
0,1.3,20,11,13,8
1,8.07,20,11,12,53
0,1.98,20,11,12,8
1,15.1,20,11,11,48
1,4.47,20,11,10,53
0,1.0,20,11,10,18
1,2.69,20,11,10,8
0,1.64,20,11,9,38
0,1.31,20,11,9,23
0,1.1,20,11,9,8
0,1.0,20,11,8,58
0,1.47,20,11,8,48
1,7.1,20,11,8,28
1,7.08,20,11,7,48
0,1.92,20,11,7,3
0,1.0,20,11,6,47
0,1.74,20,11,6,33
1,4.3,20,11,6,13
1,2.48,20,11,5,38
1,12.7,20,11,5,13
0,1.0,20,11,4,23
0,1.0,20,11,4,13
0,1.06,20,11,4,3
0,1.22,20,11,3,53
0,1.68,20,11,3,38
1,3.83,20,11,3,18
0,1.31,20,11,2,47
1,4.73,20,11,2,32
1,4.09,20,11,1,57
1,23.3,20,11,1,22
0,1.26,20,11,0,17
0,1.29,20,11,0,7
0,1.5,20,10,59,52
0,1.45,20,10,59,32
1,8.04,20,10,59,17
1,4.69,20,10,58,32
0,1.44,20,10,57,57
0,1.02,20,10,57,42
0,1.49,20,10,57,32
0,1.72,20,10,57,12
1,2.75,20,10,56,57
0,1.28,20,10,56,27
0,1.2,20,10,56,12
0,1.14,20,10,56,2
1,12.1,20,10,55,47
0,1.73,20,10,54,57
1,2.14,20,10,54,37
1,3.49,20,10,54,17
1,2.01,20,10,53,47
1,18.1,20,10,53,22
0,1.59,20,10,52,22
0,1.0,20,10,52,7
0,1.21,20,10,51,57
0,1.27,20,10,51,42
0,1.01,20,10,51,27
0,1.19,20,10,51,17
1,16.2,20,10,51,7
0,1.36,20,10,50,7
1,3.08,20,10,49,52
1,3.61,20,10,49,27
1,3.4,20,10,48,52
0,1.36,20,10,48,22
1,8.02,20,10,48,7
0,1.42,20,10,47,22
0,1.44,20,10,47,7
1,2.46,20,10,46,52
0,1.01,20,10,46,27
1,2.35,20,10,46,17
0,1.12,20,10,45,52
0,1.1,20,10,45,42
0,1.02,20,10,45,27
0,1.3,20,10,45,17
1,2.56,20,10,45,2
0,1.06,20,10,44,37
0,1.37,20,10,44,27
1,2.35,20,10,44,12
1,40.5,20,10,43,47
1,7.32,20,10,42,36
0,1.41,20,10,41,51
0,1.46,20,10,41,37
1,3.49,20,10,41,22
1,12.9,20,10,40,51
1,3.41,20,10,39,56
1,8.56,20,10,39,26
1,2.13,20,10,38,41
1,2.83,20,10,38,16
0,1.68,20,10,37,51
0,1.0,20,10,37,31
1,14.1,20,10,37,21
0,1.13,20,10,36,31
0,1.54,20,10,36,16
1,6.58,20,10,35,56
0,1.23,20,10,35,16
0,1.88,20,10,35,1
0,1.46,20,10,34,41
0,1.0,20,10,34,31
0,1.77,20,10,34,16
0,1.3,20,10,33,56
1,3.31,20,10,33,41
1,2.18,20,10,33,11
0,1.33,20,10,32,51
0,1.76,20,10,32,36
1,2.68,20,10,32,16
0,1.0,20,10,31,46
1,22.3,20,10,31,36
1,2.94,20,10,30,36
1,6.4,20,10,30,11
1,24.2,20,10,29,26
0,1.22,20,10,28,26
0,1.08,20,10,28,11
1,288.0,20,10,28,1
1,2.55,20,10,26,16
0,1.92,20,10,25,51
1,4.72,20,10,25,31
0,1.0,20,10,24,51
1,2.17,20,10,24,41
1,2.1,20,10,24,21
1,15.2,20,10,23,56
0,1.12,20,10,23,0
0,1.92,20,10,22,50
0,1.2,20,10,22,31
1,2.16,20,10,22,15
1,2.34,20,10,21,55
1,2.39,20,10,21,30
1,12.2,20,10,21,5
