Color,Crash,Day,Hour,Minute,Second
0,1.39,19,8,15,42
1,3.53,19,8,15,27
0,1.0,19,8,14,57
1,4.62,19,8,14,47
1,11.7,19,8,14,12
1,47.3,19,8,13,17
0,1.07,19,8,12,7
1,12.9,19,8,11,52
1,2.45,19,8,11,0
1,2.07,19,8,10,35
0,1.58,19,8,10,15
0,1.41,19,8,9,55
1,4.65,19,8,9,40
0,1.15,19,8,9,5
0,1.0,19,8,8,50
0,1.65,19,8,8,40
1,10.3,19,8,8,25
0,1.81,19,8,7,33
1,5.5,19,8,7,13
0,1.43,19,8,6,37
1,2.6,19,8,6,19
0,1.73,19,8,5,54
1,3.98,19,8,5,34
1,4.88,19,8,5,4
0,1.68,19,8,4,24
1,2.73,19,8,4,9
1,2.21,19,8,3,39
0,1.18,19,8,3,19
0,1.15,19,8,3,4
0,1.0,19,8,2,54
0,1.17,19,8,2,44
0,1.03,19,8,2,29
0,1.57,19,8,2,19
1,3.37,19,8,2,4
0,1.34,19,8,1,29
1,3.01,19,8,1,14
0,1.0,19,8,0,48
1,5.63,19,8,0,39
1,4.29,19,7,59,58
0,1.61,19,7,59,23
1,5.81,19,7,59,8
1,3.49,19,7,58,28
0,1.02,19,7,57,53
0,1.07,19,7,57,43
1,5.35,19,7,57,33
1,2.53,19,7,56,58
1,3.27,19,7,56,28
1,3.43,19,7,55,58
0,1.61,19,7,55,28
0,1.17,19,7,55,13
0,1.09,19,7,54,58
1,4.65,19,7,54,43
0,1.18,19,7,54,8
0,1.29,19,7,53,58
1,3.53,19,7,53,43
1,2.05,19,7,53,13
0,1.26,19,7,52,48
1,9.81,19,7,52,33
0,1.74,19,7,51,48
0,1.28,19,7,51,28
0,1.81,19,7,51,13
0,1.25,19,7,50,53
0,1.47,19,7,50,38
0,1.18,19,7,50,23
0,1.0,19,7,50,8
0,1.09,19,7,49,58
0,1.01,19,7,49,48
1,92.2,19,7,49,38
0,1.04,19,7,48,13
1,2.43,19,7,48,3
0,1.46,19,7,47,38
0,1.35,19,7,47,23
0,1.0,19,7,47,8
0,1.79,19,7,46,58
1,2.38,19,7,46,38
0,1.0,19,7,46,13
0,1.0,19,7,46,3
0,1.08,19,7,45,53
1,3.75,19,7,45,38
0,1.19,19,7,45,8
1,2.54,19,7,44,53
0,1.32,19,7,44,28
1,20.7,19,7,44,13
1,2.13,19,7,43,13
0,1.8,19,7,42,48
0,1.08,19,7,42,28
1,2.29,19,7,42,18
0,1.31,19,7,41,53
0,1.22,19,7,41,43
0,1.0,19,7,41,28
0,1.8,19,7,41,17
0,1.0,19,7,40,57
1,2.47,19,7,40,47
0,1.79,19,7,40,22
1,5.18,19,7,40,2
0,1.85,19,7,39,27
0,1.0,19,7,39,2
1,4.94,19,7,38,52
0,1.13,19,7,38,17
0,1.71,19,7,38,7
1,4.98,19,7,37,47
1,2.47,19,7,37,12
1,2.28,19,7,36,47
0,1.01,19,7,36,22
0,1.0,19,7,36,12
0,1.33,19,7,36,2
1,9.89,19,7,35,47
1,2.25,19,7,34,57
1,2.81,19,7,34,32
0,1.77,19,7,34,7
0,1.91,19,7,33,47
1,3.22,19,7,33,27
1,12.5,19,7,32,57
0,1.24,19,7,32,3
1,2.29,19,7,31,52
0,1.78,19,7,31,27
1,56.5,19,7,31,7
0,1.0,19,7,29,52
0,1.31,19,7,29,42
0,1.0,19,7,29,27
0,1.64,19,7,29,17
0,1.18,19,7,28,57
1,3.04,19,7,28,47
1,2.22,19,7,28,17
1,2.34,19,7,27,52
0,1.0,19,7,27,27
1,3.81,19,7,27,17
0,1.02,19,7,26,47
1,2.51,19,7,26,37
1,19.3,19,7,26,12
0,1.42,19,7,25,12
0,1.0,19,7,24,57
1,5.51,19,7,24,47
0,1.06,19,7,24,7
0,1.38,19,7,23,57
1,3.25,19,7,23,42
0,1.78,19,7,23,12
0,1.76,19,7,22,52
1,10.2,19,7,22,32
1,3.21,19,7,21,41
1,5.08,19,7,21,11
0,1.03,19,7,20,35
0,1.07,19,7,20,26
1,4.11,19,7,20,16
1,9.14,19,7,19,41
0,1.0,19,7,18,56
1,4.13,19,7,18,46
1,2.25,19,7,18,11
0,1.92,19,7,17,46
1,5.29,19,7,17,26
0,1.39,19,7,16,51
1,2.13,19,7,16,31
0,1.11,19,7,16,11
1,3.05,19,7,16,1
1,2.17,19,7,15,31
1,64.8,19,7,15,6
0,1.0,19,7,13,46
1,29.4,19,7,13,36
1,4.06,19,7,12,31
1,2.4,19,7,11,56
1,12.8,19,7,11,31
1,2.15,19,7,10,41
0,1.85,19,7,10,16
0,1.53,19,7,9,56
1,4.1,19,7,9,41
0,1.27,19,7,9,6
1,9.27,19,7,8,51
0,1.04,19,7,8,6
0,1.11,19,7,7,56
0,1.1,19,7,7,41
1,2.12,19,7,7,31
1,3.36,19,7,7,11
0,1.58,19,7,6,41
1,2.08,19,7,6,21
0,1.0,19,7,6,1
1,5.29,19,7,5,51
0,1.0,19,7,5,11
0,1.73,19,7,5,1
0,1.45,19,7,4,41
1,23.2,19,7,4,26
0,1.03,19,7,3,21
0,1.71,19,7,3,11
1,2.94,19,7,2,56
0,1.14,19,7,2,25
0,1.0,19,7,2,15
0,1.09,19,7,2,5
1,8.91,19,7,1,50
1,8.96,19,7,1,5
1,2.19,19,7,0,20
1,25.5,19,6,59,55
1,2.09,19,6,58,50
1,3.51,19,6,58,30
1,5.44,19,6,58,0
1,2.65,19,6,57,20
0,1.19,19,6,56,55
1,5.4,19,6,56,40
1,19.4,19,6,56,0
0,1.82,19,6,55,5
0,1.72,19,6,54,45
0,1.53,19,6,54,25
1,17.6,19,6,54,5
0,1.56,19,6,53,10
0,1.79,19,6,52,50
1,17.5,19,6,52,30
0,1.17,19,6,51,35
0,1.05,19,6,51,20
0,1.88,19,6,51,10
0,1.0,19,6,50,50
1,3.7,19,6,50,40
0,1.35,19,6,50,5
0,1.33,19,6,49,50
0,1.21,19,6,49,40
1,4.86,19,6,49,25
1,4.28,19,6,48,50
0,1.0,19,6,48,15
1,2.41,19,6,48,5
1,2.52,19,6,47,40
1,4.55,19,6,47,15
0,1.0,19,6,46,40
1,3.69,19,6,46,30
0,1.99,19,6,45,55
1,2.33,19,6,45,35
1,3.54,19,6,45,10
1,3.71,19,6,44,40
1,6.34,19,6,44,10
0,1.21,19,6,43,30
1,10.5,19,6,43,15
0,1.22,19,6,42,24
1,3.57,19,6,42,9
0,1.22,19,6,41,39
1,2.09,19,6,41,24
0,1.44,19,6,41,4
1,24.3,19,6,40,49
1,21.1,19,6,39,44
1,2.9,19,6,38,44
1,2.94,19,6,38,14
0,1.01,19,6,37,49
1,7.86,19,6,37,39
0,1.74,19,6,36,54
0,1.78,19,6,36,34
1,2.79,19,6,36,14
0,1.0,19,6,35,49
1,63.9,19,6,35,39
1,36.8,19,6,34,19
0,1.66,19,6,33,9
1,46.4,19,6,32,49
0,1.58,19,6,31,34
0,1.66,19,6,31,19
1,4.29,19,6,30,59
1,8.72,19,6,30,24
0,1.33,19,6,29,39
0,1.87,19,6,29,22
0,1.63,19,6,29,4
0,1.1,19,6,28,44
1,2.14,19,6,28,34
0,1.79,19,6,28,9
0,1.74,19,6,27,49
0,1.14,19,6,27,34
1,2.85,19,6,27,19
0,1.42,19,6,26,54
1,5.27,19,6,26,34
0,1.39,19,6,25,59
1,3.2,19,6,25,44
1,23.1,19,6,25,14
1,2.16,19,6,24,14
0,1.69,19,6,23,49
1,2.49,19,6,23,28
1,3.28,19,6,23,3
0,1.52,19,6,22,33
1,2.28,19,6,22,18
0,1.32,19,6,21,53
0,1.58,19,6,21,38
0,1.71,19,6,21,23
1,2.03,19,6,21,3
1,3.18,19,6,20,38
1,2.78,19,6,20,13
1,2.12,19,6,19,43
1,2.96,19,6,19,23
1,2.53,19,6,18,53
0,1.59,19,6,18,28
0,1.02,19,6,18,8
0,1.09,19,6,17,58
1,2.58,19,6,17,48
1,15.2,19,6,17,23
1,2.62,19,6,16,28
1,39.3,19,6,16,3
0,1.09,19,6,14,48
0,1.95,19,6,14,38
0,1.0,19,6,14,18
1,2.46,19,6,14,8
1,2.26,19,6,13,43
0,1.12,19,6,13,18
1,2.39,19,6,13,8
1,32.0,19,6,12,40
0,1.0,19,6,11,33
1,2.04,19,6,11,23
0,1.19,19,6,11,3
0,1.94,19,6,10,48
0,1.5,19,6,10,28
0,1.11,19,6,10,13
0,1.13,19,6,9,58
0,1.03,19,6,9,48
0,1.54,19,6,9,38
0,1.02,19,6,9,23
0,1.15,19,6,9,8
0,1.8,19,6,8,58
1,4.85,19,6,8,38
1,2.56,19,6,8,3
0,1.25,19,6,7,38
1,78.8,19,6,7,23
1,6.56,19,6,5,58
0,1.12,19,6,5,18
1,2.1,19,6,5,8
0,1.39,19,6,4,43
0,1.39,19,6,4,28
0,1.0,19,6,4,13
0,1.97,19,6,4,3
0,1.61,19,6,3,42
0,1.73,19,6,3,22
0,1.0,19,6,3,2
0,1.0,19,6,2,52
0,1.7,19,6,2,42
0,1.0,19,6,2,27
0,1.0,19,6,2,17
1,2.36,19,6,2,7
0,1.24,19,6,1,42
0,1.21,19,6,1,27
0,1.75,19,6,1,12
0,1.1,19,6,0,52
0,1.04,19,6,0,42
1,3.43,19,6,0,32
1,3.21,19,6,0,2
0,1.05,19,5,59,32
0,1.0,19,5,59,22
1,9.1,19,5,59,12
0,1.31,19,5,58,22
1,3.52,19,5,58,12
1,2.89,19,5,57,37
1,4.88,19,5,57,12
1,4.3,19,5,56,37
0,1.16,19,5,56,2
0,1.03,19,5,55,47
1,6.2,19,5,55,37
1,7.72,19,5,54,57
1,11.3,19,5,54,12
0,1.86,19,5,53,22
0,1.42,19,5,53,2
0,1.27,19,5,52,47
1,2.18,19,5,52,32
1,12.9,19,5,52,12
0,1.98,19,5,51,17
0,1.62,19,5,50,57
0,1.26,19,5,50,37
0,1.31,19,5,50,22
0,1.4,19,5,50,7
1,3.99,19,5,49,52
0,1.02,19,5,49,22
0,1.27,19,5,49,12
0,1.53,19,5,48,57
1,8.54,19,5,48,37
1,7.43,19,5,47,52
1,2.21,19,5,47,17
1,7.26,19,5,46,47
1,5.33,19,5,46,2
1,3.52,19,5,45,27
0,1.52,19,5,44,57
0,1.49,19,5,44,37
1,4.42,19,5,44,21
1,4.17,19,5,43,46
0,1.11,19,5,43,11
1,9.99,19,5,43,1
1,2.47,19,5,42,11
0,1.4,19,5,41,46
1,6.68,19,5,41,31
1,3.87,19,5,40,51
0,1.83,19,5,40,16
1,2.43,19,5,39,56
0,1.29,19,5,39,31
1,7.26,19,5,39,16
0,1.08,19,5,38,36
0,1.66,19,5,38,21
0,1.01,19,5,38,6
0,1.18,19,5,37,56
1,33.1,19,5,37,41
1,6.75,19,5,36,36
0,1.64,19,5,35,51
0,1.0,19,5,35,31
0,1.03,19,5,35,21
0,1.35,19,5,35,11
0,1.95,19,5,34,56
0,1.4,19,5,34,36
0,1.78,19,5,34,21
1,2.45,19,5,34,1
1,5.83,19,5,33,36
1,3.59,19,5,32,56
0,1.29,19,5,32,26
1,19.1,19,5,32,11
0,1.04,19,5,31,11
1,2.11,19,5,31,5
1,8.95,19,5,30,41
1,2.13,19,5,29,51
0,1.35,19,5,29,31
0,1.0,19,5,29,16
1,4.22,19,5,29,6
0,1.61,19,5,28,31
0,1.0,19,5,28,11
0,1.09,19,5,28,1
0,1.0,19,5,27,51
0,1.24,19,5,27,41
0,1.12,19,5,27,26
0,1.29,19,5,27,16
1,4.08,19,5,27,1
1,2.02,19,5,26,31
0,1.34,19,5,26,6
1,390.0,19,5,25,51
1,5.41,19,5,24,0
1,7.12,19,5,23,30
1,5.43,19,5,22,40
1,2.37,19,5,22,5
1,4.39,19,5,21,40
0,1.1,19,5,21,5
1,42.3,19,5,20,50
1,10.0,19,5,19,40
1,4.31,19,5,18,50
1,3.63,19,5,18,15
0,1.14,19,5,17,50
0,1.02,19,5,17,35
0,1.32,19,5,17,25
0,1.33,19,5,17,5
1,2.78,19,5,16,50
1,3.8,19,5,16,25
1,2.27,19,5,16,0
1,4.12,19,5,15,30
1,12.9,19,5,14,55
0,1.02,19,5,14,5
0,1.41,19,5,13,55
0,1.9,19,5,13,35
1,5.04,19,5,13,15
0,1.37,19,5,12,40
1,106.0,19,5,12,25
1,2.22,19,5,10,55
1,3.81,19,5,10,35
0,1.95,19,5,10,0
1,3.15,19,5,9,45
0,1.0,19,5,9,10
1,3.81,19,5,9,0
0,1.95,19,5,8,30
0,1.15,19,5,8,5
0,1.02,19,5,7,55
0,1.26,19,5,7,45
0,1.1,19,5,7,30
0,1.0,19,5,7,20
0,1.33,19,5,7,10
0,1.04,19,5,6,55
1,4.07,19,5,6,45
1,5.48,19,5,6,10
1,2.71,19,5,5,30
1,2.19,19,5,5,5
1,7.5,19,5,4,39
0,1.22,19,5,3,59
0,1.36,19,5,3,44
0,1.06,19,5,3,29
1,3.89,19,5,3,19
1,16.5,19,5,2,44
0,1.48,19,5,1,49
0,1.36,19,5,1,34
1,2.03,19,5,1,19
0,1.0,19,5,0,54
0,1.6,19,5,0,44
1,15.7,19,5,0,29
1,3.32,19,4,59,29
0,1.0,19,4,59,4
0,1.07,19,4,58,49
1,224.0,19,4,58,39
1,5.48,19,4,56,59
1,3.27,19,4,56,24
0,1.14,19,4,55,54
1,6.26,19,4,55,39
1,2.48,19,4,55,3
0,1.2,19,4,54,34
1,4.09,19,4,54,19
1,2.57,19,4,53,49
0,1.17,19,4,53,24
0,1.23,19,4,53,9
1,2.34,19,4,52,54
0,1.31,19,4,52,34
1,2.96,19,4,52,19
0,1.75,19,4,51,49
1,2.22,19,4,51,29
0,1.0,19,4,51,9
1,3.13,19,4,50,59
1,2.26,19,4,50,29
1,16.4,19,4,50,4
0,1.58,19,4,49,9
1,8.53,19,4,48,49
0,1.0,19,4,48,4
0,1.12,19,4,47,54
0,1.19,19,4,47,44
0,1.36,19,4,47,29
0,1.48,19,4,47,14
0,1.26,19,4,46,59
0,1.22,19,4,46,44
1,4.14,19,4,46,29
0,1.28,19,4,45,59
1,2.19,19,4,45,44
0,1.24,19,4,45,18
1,3.23,19,4,45,3
1,2.67,19,4,44,33
0,1.26,19,4,44,8
0,1.11,19,4,43,53
0,1.3,19,4,43,43
1,3.29,19,4,43,28
1,9.77,19,4,42,58
1,2.06,19,4,42,13
1,6.38,19,4,41,48
1,50.5,19,4,41,8
1,4.38,19,4,39,53
0,1.08,19,4,39,18
1,4.45,19,4,39,8
1,3.46,19,4,38,33
1,2.29,19,4,38,3
0,1.11,19,4,37,38
1,2.37,19,4,37,28
1,2.55,19,4,37,3
1,3.8,19,4,36,38
0,1.72,19,4,36,3
1,20.0,19,4,35,43
0,1.02,19,4,34,43
0,1.27,19,4,34,33
1,5.13,19,4,34,18
0,1.4,19,4,33,43
1,3.21,19,4,33,28
0,1.23,19,4,32,58
0,1.17,19,4,32,43
1,2.16,19,4,32,33
0,1.26,19,4,32,8
1,2.05,19,4,31,53
1,147.0,19,4,31,33
1,2.22,19,4,29,58
1,3.0,19,4,29,38
0,1.11,19,4,29,8
1,13.9,19,4,28,58
0,1.88,19,4,28,3
0,1.55,19,4,27,43
1,3.49,19,4,27,23
1,5.31,19,4,26,53
1,3.76,19,4,26,18
0,1.12,19,4,25,43
0,1.66,19,4,25,33
1,2.89,19,4,25,12
0,1.39,19,4,24,47
0,1.1,19,4,24,32
0,1.09,19,4,24,17
1,2.88,19,4,24,7
0,1.06,19,4,23,37
1,2.04,19,4,23,27
1,3.55,19,4,23,7
0,1.2,19,4,22,37
1,3.99,19,4,22,22
0,1.71,19,4,21,47
0,1.84,19,4,21,32
1,5.93,19,4,21,12
1,3.79,19,4,20,32
0,1.6,19,4,19,57
1,5.45,19,4,19,42
1,2.18,19,4,19,2
1,3.62,19,4,18,37
0,1.77,19,4,18,7
1,3.92,19,4,17,47
1,2.89,19,4,17,17
0,1.12,19,4,16,47
0,1.48,19,4,16,37
1,7.93,19,4,16,17
0,1.92,19,4,15,37
0,1.1,19,4,15,12
1,2.29,19,4,15,2
0,1.0,19,4,14,37
0,1.6,19,4,14,27
0,1.96,19,4,14,12
1,6.52,19,4,13,52
0,1.89,19,4,13,7
0,1.33,19,4,12,47
0,1.44,19,4,12,32
1,2.6,19,4,12,17
0,1.28,19,4,11,52
0,1.21,19,4,11,37
1,2.45,19,4,11,22
1,2.02,19,4,10,57
0,1.0,19,4,10,37
0,1.47,19,4,10,27
0,1.16,19,4,10,12
1,3.13,19,4,9,57
1,2.07,19,4,9,27
0,1.0,19,4,9,7
1,2.09,19,4,8,57
1,7.82,19,4,8,40
1,6.89,19,4,7,52
1,5.78,19,4,7,7
1,5.81,19,4,6,27
0,1.86,19,4,5,51
0,1.19,19,4,5,26
0,1.41,19,4,5,26
1,3.44,19,4,5,1
0,1.0,19,4,4,31
1,11.1,19,4,4,25
0,1.06,19,4,3,31
0,1.26,19,4,3,16
0,1.93,19,4,3,6
0,1.17,19,4,2,41
1,4.09,19,4,2,31
1,4.09,19,4,1,56
0,1.0,19,4,1,34
0,1.36,19,4,1,19
0,1.06,19,4,1,1
1,4.24,19,4,0,49
1,2.83,19,4,0,16
1,3.7,19,3,59,46
0,1.87,19,3,59,16
0,1.11,19,3,58,57
0,1.0,19,3,58,41
0,1.0,19,3,58,31
1,7.41,19,3,58,21
0,1.75,19,3,57,41
0,1.04,19,3,57,24
0,1.13,19,3,57,6
1,2.51,19,3,56,56
1,12.0,19,3,56,31
1,16.4,19,3,55,41
0,1.54,19,3,54,41
0,1.16,19,3,54,26
0,1.12,19,3,54,11
1,26.0,19,3,54,2
0,1.84,19,3,53,2
1,4.85,19,3,52,36
0,1.2,19,3,52,1
1,3.19,19,3,51,46
0,1.52,19,3,51,25
1,2.51,19,3,51,1
0,1.07,19,3,50,36
0,1.27,19,3,50,32
1,2.32,19,3,50,11
1,3.69,19,3,49,46
1,10.3,19,3,49,16
1,3.3,19,3,48,29
0,1.41,19,3,47,59
1,2.24,19,3,47,43
1,3.92,19,3,47,16
0,1.98,19,3,46,50
0,1.02,19,3,46,27
0,1.13,19,3,46,11
0,1.73,19,3,46,1
0,1.0,19,3,45,41
1,3.17,19,3,45,34
0,1.49,19,3,45,0
1,21.1,19,3,44,52
0,1.27,19,3,43,40
1,5.66,19,3,43,37
1,2.93,19,3,42,50
1,2.58,19,3,42,23
0,1.26,19,3,42,1
1,2.76,19,3,41,40
1,2.37,19,3,41,15
0,1.0,19,3,40,50
0,1.2,19,3,40,40
1,54.4,19,3,40,28
0,1.74,19,3,39,10
0,1.25,19,3,38,50
1,1665.0,19,3,38,40
0,1.0,19,3,36,25
0,1.92,19,3,36,18
0,1.51,19,3,35,58
0,1.14,19,3,35,42
1,2.8,19,3,35,25
1,8.62,19,3,34,55
0,1.0,19,3,34,16
1,5.56,19,3,34,0
0,1.7,19,3,33,25
1,8.39,19,3,33,5
1,5.5,19,3,32,20
0,1.34,19,3,31,40
0,1.53,19,3,31,25
0,1.26,19,3,31,13
1,5.54,19,3,31,1
1,2.58,19,3,30,15
0,1.21,19,3,29,52
0,1.1,19,3,29,35
1,27.3,19,3,29,25
0,1.15,19,3,28,20
0,1.0,19,3,28,16
1,8.77,19,3,28,0
0,1.04,19,3,27,10
1,5.85,19,3,27,3
0,1.52,19,3,26,20
0,1.55,19,3,26,5
0,1.18,19,3,25,45
1,61.6,19,3,25,38
0,1.0,19,3,24,18
1,3.98,19,3,24,8
0,1.26,19,3,23,34
1,47.9,19,3,23,19
0,1.22,19,3,22,4
0,1.28,19,3,21,49
1,2.19,19,3,21,34
0,1.66,19,3,21,14
0,1.0,19,3,20,54
0,1.01,19,3,20,47
1,2.2,19,3,20,34
1,2.53,19,3,20,15
1,3.01,19,3,19,44
0,1.43,19,3,19,22
1,3.03,19,3,18,59
1,2.95,19,3,18,35
0,1.7,19,3,18,4
0,1.0,19,3,17,44
0,1.0,19,3,17,34
0,1.81,19,3,17,24
1,2.58,19,3,17,7
0,1.26,19,3,16,39
1,8.96,19,3,16,24
0,1.14,19,3,15,39
0,1.0,19,3,15,32
0,1.56,19,3,15,19
0,1.46,19,3,14,59
1,23.5,19,3,14,44
1,2.65,19,3,13,39
1,2.09,19,3,13,17
0,1.73,19,3,13,0
1,7.11,19,3,12,34
1,11.3,19,3,11,49
0,1.51,19,3,11,8
0,1.19,19,3,10,44
1,2.54,19,3,10,29
0,1.44,19,3,10,10
1,6.76,19,3,9,52
1,4.58,19,3,9,9
0,1.06,19,3,8,34
0,1.95,19,3,8,19
0,1.67,19,3,7,59
1,3.36,19,3,7,44
0,1.4,19,3,7,9
0,1.09,19,3,7,0
0,1.2,19,3,6,44
1,8.4,19,3,6,29
0,1.29,19,3,5,47
1,2.96,19,3,5,29
1,4.95,19,3,5,4
0,1.16,19,3,4,24
1,6.37,19,3,4,14
0,1.08,19,3,3,33
1,25.5,19,3,3,30
0,1.41,19,3,2,21
0,1.44,19,3,2,2
0,1.56,19,3,1,43
0,1.01,19,3,1,28
0,1.27,19,3,1,18
0,1.87,19,3,1,3
1,3.68,19,3,0,43
0,1.07,19,3,0,13
1,2.0,19,3,0,1
1,3.74,19,2,59,38
1,3.11,19,2,59,11
1,4.84,19,2,58,38
0,1.56,19,2,58,3
0,1.18,19,2,57,48
1,2.21,19,2,57,36
0,1.44,19,2,57,8
1,2.48,19,2,56,53
1,3.41,19,2,56,28
1,28.8,19,2,55,58
0,1.38,19,2,54,51
1,3.72,19,2,54,36
0,1.2,19,2,54,3
0,1.0,19,2,53,48
1,3.92,19,2,53,38
1,15.6,19,2,53,13
1,2.19,19,2,52,13
1,9.0,19,2,51,51
0,1.99,19,2,51,3
0,1.02,19,2,50,38
0,1.13,19,2,50,31
1,3.46,19,2,50,18
0,1.12,19,2,49,48
1,40.0,19,2,49,33
1,2.06,19,2,48,30
0,1.0,19,2,48,2
0,1.21,19,2,47,52
1,5.97,19,2,47,37
1,4.84,19,2,47,1
0,1.19,19,2,46,22
0,1.25,19,2,46,7
0,1.16,19,2,45,57
1,2.72,19,2,45,45
0,1.81,19,2,45,17
0,1.02,19,2,45,0
0,1.46,19,2,44,50
0,1.46,19,2,44,27
0,1.06,19,2,44,12
0,1.0,19,2,44,2
1,5.5,19,2,43,52
0,1.37,19,2,43,12
0,1.13,19,2,42,57
0,1.49,19,2,42,50
0,1.73,19,2,42,27
0,1.0,19,2,42,12
0,1.03,19,2,42,2
1,12.3,19,2,41,47
0,1.61,19,2,40,57
0,1.88,19,2,40,42
0,1.89,19,2,40,17
0,1.47,19,2,39,57
1,14.0,19,2,39,42
1,2.34,19,2,38,47
0,1.0,19,2,38,22
0,1.49,19,2,38,12
1,3.31,19,2,37,57
1,2.28,19,2,37,27
0,1.4,19,2,37,5
0,1.0,19,2,36,47
1,2.74,19,2,36,37
0,1.9,19,2,36,12
0,1.48,19,2,35,52
0,1.03,19,2,35,32
0,1.41,19,2,35,22
0,1.06,19,2,35,7
1,5.0,19,2,35,3
1,4.86,19,2,34,26
0,1.39,19,2,33,45
0,1.56,19,2,33,27
0,1.77,19,2,33,12
1,14.6,19,2,32,52
0,1.0,19,2,32,0
0,1.91,19,2,31,53
1,7.37,19,2,31,30
0,1.0,19,2,30,49
1,2.04,19,2,30,32
0,1.62,19,2,30,15
1,8.87,19,2,29,52
0,1.11,19,2,29,10
1,2.88,19,2,28,51
0,1.2,19,2,28,26
1,4.4,19,2,28,15
0,1.07,19,2,27,40
1,5.02,19,2,27,26
1,13.4,19,2,26,51
1,2.14,19,2,25,56
1,16.3,19,2,25,31
0,1.95,19,2,24,36
1,2.91,19,2,24,16
0,1.04,19,2,23,46
1,131.0,19,2,23,36
1,2.02,19,2,22,6
0,1.71,19,2,21,46
1,2.41,19,2,21,26
1,2.32,19,2,21,4
1,5.0,19,2,20,36
0,1.14,19,2,20,1
1,12.0,19,2,19,49
0,1.32,19,2,18,56
1,65.8,19,2,18,41
0,1.87,19,2,17,21
0,1.02,19,2,17,1
1,3.86,19,2,16,51
0,1.62,19,2,16,16
0,1.03,19,2,16,1
1,2.02,19,2,15,56
0,1.32,19,2,15,26
1,2.95,19,2,15,11
1,2.29,19,2,14,52
1,6.22,19,2,14,21
0,1.0,19,2,13,41
1,2.73,19,2,13,37
0,1.94,19,2,13,6
0,1.1,19,2,12,41
1,18.0,19,2,12,31
1,34.5,19,2,11,31
0,1.84,19,2,10,26
1,2.18,19,2,10,6
1,116.0,19,2,9,41
1,2.39,19,2,8,10
0,1.0,19,2,7,45
1,3.87,19,2,7,35
1,2.11,19,2,7,3
0,1.86,19,2,6,40
0,1.15,19,2,6,20
1,2.13,19,2,6,13
0,1.48,19,2,5,45
0,1.95,19,2,5,30
1,2.56,19,2,5,13
1,3.26,19,2,4,40
1,3.51,19,2,4,15
0,1.67,19,2,3,40
0,1.97,19,2,3,25
1,3.45,19,2,3,0
1,7.92,19,2,2,33
0,1.25,19,2,1,45
0,1.57,19,2,1,35
1,7.38,19,2,1,15
0,1.23,19,2,0,30
0,1.0,19,2,0,18
0,1.92,19,2,0,15
1,6.87,19,1,59,54
1,2.0,19,1,59,5
1,7.42,19,1,58,50
0,1.58,19,1,58,0
1,3.25,19,1,57,45
1,2.5,19,1,57,15
1,2.14,19,1,56,50
0,1.12,19,1,56,25
1,3.38,19,1,56,15
0,1.37,19,1,55,50
0,1.61,19,1,55,33
1,2.11,19,1,55,10
1,27.5,19,1,54,45
1,22.1,19,1,53,40
0,1.47,19,1,52,40
1,12.5,19,1,52,25
0,1.0,19,1,51,30
1,172.0,19,1,51,20
0,1.72,19,1,49,54
0,1.0,19,1,49,25
0,1.0,19,1,49,15
0,1.0,19,1,49,5
0,1.09,19,1,48,55
0,1.02,19,1,48,48
0,1.33,19,1,48,35
1,4.66,19,1,48,19
1,6.02,19,1,47,44
0,1.55,19,1,47,4
0,1.27,19,1,46,44
0,1.07,19,1,46,31
0,1.38,19,1,46,27
1,4.92,19,1,46,4
0,1.88,19,1,45,29
0,1.84,19,1,45,9
1,9.44,19,1,44,49
1,26.1,19,1,43,59
0,1.44,19,1,42,59
1,3.58,19,1,42,39
0,1.7,19,1,42,19
1,3.31,19,1,41,50
1,4.86,19,1,41,19
0,1.78,19,1,40,47
1,3.19,19,1,40,24
1,3.23,19,1,39,54
1,2.62,19,1,39,27
0,1.82,19,1,39,0
0,1.39,19,1,38,50
1,4.28,19,1,38,25
1,2.3,19,1,37,49
0,1.0,19,1,37,25
1,5.56,19,1,37,21
1,29.3,19,1,36,35
0,1.14,19,1,35,30
1,3.05,19,1,35,20
0,1.0,19,1,34,53
0,1.43,19,1,34,40
1,48.7,19,1,34,25
0,1.07,19,1,33,10
0,1.37,19,1,33,0
1,2.0,19,1,32,45
0,1.11,19,1,32,20
0,1.26,19,1,32,10
0,1.22,19,1,31,58
0,1.24,19,1,31,45
0,1.12,19,1,31,30
0,1.24,19,1,31,15
1,14.6,19,1,31,5
1,8.02,19,1,30,13
0,1.39,19,1,29,31
0,1.0,19,1,29,10
1,6.63,19,1,29,0
1,2.58,19,1,28,15
0,1.09,19,1,27,50
0,1.52,19,1,27,40
0,1.0,19,1,27,25
1,35.6,19,1,27,15
1,2.49,19,1,26,8
0,1.6,19,1,25,40
1,2.95,19,1,25,20
0,1.78,19,1,24,50
1,2.75,19,1,24,35
1,9.72,19,1,24,5
1,2.18,19,1,23,15
0,1.24,19,1,22,55
1,43.9,19,1,22,43
0,1.06,19,1,21,25
0,1.17,19,1,21,15
1,7.18,19,1,21,5
0,1.92,19,1,20,23
0,1.9,19,1,20,3
1,3.16,19,1,19,39
0,1.59,19,1,19,12
0,1.01,19,1,18,49
1,3.38,19,1,18,43
1,2.09,19,1,18,9
1,5.0,19,1,17,49
1,25.2,19,1,17,9
0,1.79,19,1,16,9
